# md_1200K_96atom.extxyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     986      32      -194.215      -194.225      0.000293432      4.60997      4.62867      0.0124024      
     987      32      -194.165      -194.174      0.000283417      4.8027      4.82806      0.0130165      
     988      32      -194.165      -194.174      0.000269999      4.89458      4.92214      0.0122341      
     989      32      -194.174      -194.182      0.000263831      4.92285      4.95546      0.0130405      
     990      32      -194.197      -194.205      0.000262282      4.88091      4.91931      0.0129703      
     991      32      -194.231      -194.24      0.000268369      4.74371      4.78284      0.0130895      
     992      32      -194.261      -194.269      0.000272026      4.59407      4.63513      0.0126417      
     993      32      -194.296      -194.305      0.000268618      4.37724      4.42946      0.0125707      
     994      32      -194.319      -194.327      0.00026845      4.2074      4.26418      0.0128768      
     995      32      -194.321      -194.33      0.000270305      4.18063      4.23407      0.0132092      
     996      32      -194.187      -194.196      0.000291282      4.62218      4.62886      0.0119957      
     997      32      -194.125      -194.137      0.000363573      5.24137      5.2277      0.0134046      
     998      32      -194.155      -194.163      0.000255055      4.70143      4.74501      0.0162339      
     999      32      -194.184      -194.196      0.000358724      4.64664      4.65255      0.0111976      
     1000      32      -194.163      -194.176      0.000423576      4.55882      4.53584      0.0129512      
# md_2000K_32atom.extxyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     1001      32      -185.835      -185.8      0.00111092      17.2815      17.3479      0.0671166      
     1002      32      -187.409      -187.412      9.38659e-05      22.7938      22.8565      0.0347556      
     1003      32      -186.654      -186.664      0.000319689      15.8982      16.0587      0.058432      
     1004      32      -186.571      -186.608      0.00116443      15.5011      15.6102      0.0550183      
     1005      32      -187.724      -187.739      0.000470318      15.4907      15.5459      0.0462436      
     1006      32      -185.251      -185.318      0.0020848      19.1465      19.0681      0.0554329      
     1007      32      -185.067      -185.032      0.00109919      17.4651      17.4224      0.0674569      
     1008      32      -186.668      -186.675      0.000233244      18.1597      18.1142      0.0584864      
     1009      32      -187.15      -187.135      0.000460326      16.9823      17.0457      0.0572563      
     1010      32      -187.194      -187.18      0.000416901      17.5585      17.5574      0.0559134      
     1011      32      -186.902      -186.898      0.000122416      18.8107      18.7725      0.0546154      
     1012      32      -186.757      -186.763      0.000205061      18.5635      18.5551      0.0512087      
     1013      32      -188.057      -188.088      0.000986413      14.873      14.8944      0.0433766      
     1014      32      -188.27      -188.297      0.00082841      15.3194      15.3682      0.0422959      
     1015      32      -185.182      -185.178      0.000139643      16.4864      16.2082      0.0726211      
     1016      32      -187.338      -187.341      8.38402e-05      16.7375      16.8589      0.0476052      
     1017      32      -186.521      -186.507      0.000420645      17.807      17.9112      0.0460291      
     1018      32      -187.305      -187.358      0.00166491      17.2076      17.1959      0.0509269      
     1019      32      -187.405      -187.434      0.00088379      16.4226      16.4402      0.0525712      
     1020      32      -187.525      -187.541      0.000505599      15.204      15.2351      0.0516851      
     1021      32      -187.338      -187.358      0.00063537      15.2678      15.2873      0.0492516      
     1022      32      -186.669      -186.711      0.00131737      17.0483      16.9986      0.0508614      
     1023      32      -185.974      -186.039      0.00205796      18.5454      18.4665      0.0557702      
     1024      32      -185.603      -185.537      0.00205566      15.2928      15.3859      0.072985      
     1025      32      -185.56      -185.496      0.00200194      15.7274      15.8008      0.0728994      
     1026      32      -186.059      -186.06      2.96699e-05      24.0096      24.0485      0.040723      
     1027      32      -185.346      -185.313      0.00101071      17.2485      17.2539      0.0702506      
     1028      32      -185.607      -185.607      1.16846e-05      16.9096      16.8642      0.0665755      
     1029      32      -186.226      -186.201      0.000786281      16.1248      16.3082      0.0570415      
     1030      32      -188.026      -188.014      0.000375645      15.8131      15.897      0.0536477      
     1031      32      -185.926      -185.937      0.00034383      16.1193      16.0657      0.0607846      
     1032      32      -187.096      -187.087      0.000270039      14.8016      14.8295      0.0529825      
