# Bulk.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     1      8      -38.6775      -38.7277      0.00627444      1.86715e-14      0      3.43675e-15      
# EOS.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     780      216      -1039.37      -1039.94      0.00263324      0.553923      0.441615      0.00876427      
     781      216      -1039.38      -1039.94      0.00261517      0.477265      0.374088      0.00867714      
     782      216      -1039.38      -1039.95      0.00262595      0.451656      0.220094      0.00840058      
     783      216      -1039.38      -1039.95      0.002633      0.464656      0.175773      0.00873796      
     784      216      -1039.38      -1039.95      0.00263286      0.468237      0.116547      0.00837206      
     785      216      -1039.38      -1039.95      0.00263091      0.483185      0.144013      0.00837387      
     786      216      -1039.39      -1039.95      0.00261915      0.460268      0.107284      0.00839432      
     787      216      -1039.23      -1039.96      0.00340577      1.14356      1.15957      0.0134476      
     788      216      -1039.26      -1039.99      0.00337041      0.859797      0.441774      0.0117691      
     789      216      -1039.27      -1039.99      0.00331936      0.794489      0.343243      0.0120579      
     790      216      -1039.28      -1039.99      0.00331226      0.7748      0.221757      0.0119293      
     791      216      -1039.28      -1039.99      0.00329818      0.764201      0.185381      0.0124284      
     792      216      -1039.28      -1039.99      0.00329306      0.764021      0.208362      0.0126379      
     793      216      -1039.35      -1039.91      0.00262574      0.865926      1.01794      0.0097921      
     794      216      -1039.37      -1039.94      0.00263324      0.553923      0.441615      0.00876427      
     795      216      -1039.38      -1039.94      0.00261517      0.477265      0.374088      0.00867714      
     796      216      -1039.38      -1039.95      0.00262595      0.451656      0.220094      0.00840058      
     797      216      -1039.38      -1039.95      0.002633      0.464656      0.175773      0.00873796      
     798      216      -1039.38      -1039.95      0.00263286      0.468237      0.116547      0.00837206      
     799      216      -1039.38      -1039.95      0.00263091      0.483185      0.144013      0.00837387      
     800      216      -1039.39      -1039.95      0.00261915      0.460268      0.107284      0.00839432      
     801      216      -1039.35      -1039.91      0.00262574      0.865926      1.01794      0.0097921      
     802      216      -1039.37      -1039.94      0.00263324      0.553923      0.441615      0.00876427      
     803      216      -1039.38      -1039.94      0.00261517      0.477265      0.374088      0.00867714      
     804      216      -1039.38      -1039.95      0.00262595      0.451656      0.220094      0.00840058      
     805      216      -1039.38      -1039.95      0.002633      0.464656      0.175773      0.00873796      
     806      216      -1039.38      -1039.95      0.00263286      0.468237      0.116547      0.00837206      
     807      216      -1039.38      -1039.95      0.00263091      0.483185      0.144013      0.00837387      
     808      216      -1039.39      -1039.95      0.00261915      0.460268      0.107284      0.00839432      
     809      216      -1039.35      -1039.95      0.00278198      0.702034      0.741381      0.00989032      
     810      216      -1039.36      -1039.97      0.00281315      0.543533      0.42455      0.00895575      
     811      216      -1039.36      -1039.97      0.00284443      0.549298      0.253088      0.00810152      
     812      216      -1039.36      -1039.98      0.00283809      0.512772      0.129504      0.00808135      
     813      216      -1039.37      -1039.98      0.00283166      0.497746      0.118253      0.00843446      
     814      216      -1039.37      -1039.98      0.00282811      0.49471      0.0718682      0.00860278      
     815      216      -1039.37      -1039.98      0.00282359      0.495981      0.089241      0.00887848      
     816      216      -1039.37      -1039.98      0.0028182      0.495189      0.0609986      0.00878257      
     817      216      -1039.37      -1039.98      0.00281346      0.496291      0.0636315      0.00872026      
     818      216      -1039.25      -1040.02      0.00356586      0.792312      0.732283      0.0137298      
     819      216      -1039.26      -1040.04      0.00360405      0.721604      0.417067      0.0138768      
     820      216      -1039.26      -1040.05      0.00363477      0.768446      0.254463      0.0140839      
     821      216      -1039.27      -1040.05      0.00362083      0.743217      0.130761      0.0138688      
     822      216      -1039.27      -1040.05      0.00360828      0.733562      0.138452      0.0137676      
     823      216      -1039.27      -1040.05      0.00360053      0.738704      0.0813427      0.0138044      
     824      216      -1039.27      -1040.05      0.003593      0.74697      0.0931579      0.0138705      
     825      216      -1039.27      -1040.05      0.00357705      0.743217      0.0668722      0.013888      
     826      216      -1039.28      -1040.05      0.00354649      0.739465      0.0859586      0.0139885      
     827      216      -1039.23      -1039.96      0.00340577      1.14356      1.15957      0.0134476      
     828      216      -1039.26      -1039.99      0.00337041      0.859797      0.441774      0.0117691      
     829      216      -1039.27      -1039.99      0.00331936      0.794489      0.343243      0.0120579      
     830      216      -1039.28      -1039.99      0.00331226      0.7748      0.221757      0.0119293      
     831      216      -1039.28      -1039.99      0.00329818      0.764201      0.185381      0.0124284      
     832      216      -1039.28      -1039.99      0.00329306      0.764021      0.208362      0.0126379      
# aP.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     833      216      -1044.47      -1045.37      0.00418455      1.15637      0.205612      0.0148821      
     834      216      -1044.46      -1045.39      0.00429237      1.05533      0.563489      0.0160882      
     835      216      -1044.47      -1045.37      0.00416098      1.11619      0.126753      0.0151443      
     836      216      -1044.48      -1045.37      0.00413083      1.07656      0.126001      0.0155465      
     837      216      -1044.48      -1045.37      0.00412949      1.06968      0.1115      0.0154406      
     838      216      -1044.48      -1045.37      0.00413008      1.05974      0.200864      0.0153363      
     839      216      -1044.48      -1045.37      0.00413202      1.06037      0.253789      0.0153131      
     840      216      -1044.48      -1045.38      0.00413683      1.0585      0.267807      0.0153348      
     841      216      -1044.48      -1045.38      0.00415269      1.0536      0.31158      0.0154116      
     842      216      -1044.47      -1045.38      0.00419117      1.04824      0.399181      0.0156128      
     843      216      -876.521      -875.104      0.00656116      20.7777      21.6524      0.15757      
     844      216      -890.957      -891.374      0.00192705      13.32      15.0294      0.197678      
     845      216      -1044.93      -1045.92      0.00456133      0.907106      0.0871126      0.00916083      
     846      216      -1044.94      -1045.92      0.00455199      0.891703      0.0512278      0.00900168      
     847      216      -1044.94      -1045.92      0.00454453      0.880431      0.051086      0.00895929      
     848      216      -1044.94      -1045.92      0.00453767      0.872251      0.0394679      0.00894696      
     849      216      -1044.94      -1045.92      0.00451693      0.848431      0.0510201      0.00917917      
     850      216      -1044.94      -1045.92      0.00451258      0.843802      0.0361212      0.00903824      
     851      216      -1044.95      -1045.92      0.004506      0.837177      0.029454      0.00888829      
